student_id,module_id,past_module_id,grades_past,failed_module_id,grades_failed
S3206,P040_01,P006_08,92,,
S3207,P040_02,P048_07,92,,
S3208,P040_03,P041_05,55,,
S3209,P040_04,P030_05,74,,
S3210,P040_05,P014_04,63,,
S3211,P040_06,P025_04,45,,
S3212,P041_01,P035_06,42,P039_06,17
S3213,P041_02,P022_08,70,,
S3214,P041_03,P036_07,98,,
S3215,P041_04,P029_04,73,,
S3216,P041_05,P027_03,99,,
S3217,P041_06,P029_02,73,,
S3218,P041_07,P040_03,63,,
S3219,P041_08,P004_06,67,,
S3220,P042_01,P049_05,69,,
S3221,P042_02,P035_03,84,,
S3222,P042_03,P008_05,82,,
S3223,P042_04,P041_07,82,,
S3224,P042_05,P040_04,66,,
S3225,P042_06,P049_03,59,,
S3226,P043_01,P014_06,46,,
S3227,P043_02,P018_07,50,,
S3228,P043_03,P026_05,93,,
S3229,P043_04,P043_02,96,,
S3230,P043_05,P035_05,56,,
S3231,P043_06,P032_04,54,,
S3232,P043_07,P003_05,87,,
S3233,P043_08,P047_02,46,,
S3234,P044_01,P018_03,88,,
S3235,P044_02,P018_01,100,,
S3236,P044_03,P024_01,88,,
S3237,P044_04,P005_07,78,,
S3238,P044_05,P011_03,96,,
S3239,P044_06,P039_02,94,,
S3240,P044_07,P004_01,45,,
S3241,P044_08,P009_04,62,,
S3242,P045_01,P021_01,85,,
S3243,P045_02,P036_08,98,,
S3244,P045_03,P025_02,62,,
S3245,P045_04,P026_04,88,,
S3246,P045_05,P030_05,99,,
S3247,P046_01,P049_02,43,,
S3248,P046_02,P011_02,44,,
S3249,P046_03,P044_08,48,,
S3250,P046_04,P030_03,95,,
S3251,P046_05,P039_05,73,,
S3252,P046_06,P032_06,99,,
S3253,P046_07,P041_01,74,,
S3254,P047_01,P030_01,42,P041_05,21
S3255,P047_02,P022_08,75,,
S3256,P047_03,P031_04,84,,
S3257,P047_04,P015_02,87,,
S3258,P047_05,P009_03,46,,
S3259,P047_06,P032_01,53,,
S3260,P047_07,P008_06,41,P008_03,36
S3261,P047_08,P001_02,62,,
S3262,P048_01,P018_05,99,,
S3263,P048_02,P024_05,86,,
S3264,P048_03,P018_01,74,,
S3265,P048_04,P002_04,73,,
S3266,P048_05,P022_03,94,,
S3267,P048_06,P012_01,92,,
S3268,P048_07,P048_02,100,,
S3269,P049_01,P001_04,59,,
S3270,P049_02,P044_03,54,,
S3271,P049_03,P032_02,88,,
S3272,P049_04,P027_01,63,,
S3273,P049_05,P036_07,62,,
S3274,P050_01,P011_01,96,,
S3275,P050_02,P048_05,79,,
S3276,P050_03,P011_02,42,P008_03,11
S3277,P050_04,P044_03,88,,
S3278,P050_05,P029_06,72,,
S3279,P050_06,P011_02,79,,
S3280,P050_07,P010_01,87,,
S3281,P001_01,P037_03,79,,
S3282,P001_02,P021_03,52,,
S3283,P001_03,P048_01,79,,
S3284,P001_04,P042_06,46,,
S3285,P001_05,P036_08,51,,
S3286,P002_01,P036_08,82,,
S3287,P002_02,P037_05,69,,
S3288,P002_03,P040_03,85,,
S3289,P002_04,P009_06,43,,
S3290,P002_05,P031_05,55,,
S3291,P003_01,P021_01,56,,
S3292,P003_02,P017_03,52,,
S3293,P003_03,P048_03,85,,
S3294,P003_04,P047_08,41,P008_05,17
S3295,P003_05,P013_06,52,,
S3296,P004_01,P015_05,94,,
S3297,P004_02,P013_07,62,,
S3298,P004_03,P002_05,81,,
S3299,P004_04,P018_05,57,,
S3300,P004_05,P024_04,53,,
S3301,P004_06,P006_01,75,,
S3302,P004_07,P015_04,97,,
S3303,P005_01,P035_05,83,,
S3304,P005_02,P027_04,48,,
S3305,P005_03,P019_05,65,,
S3306,P005_04,P009_03,48,,
S3307,P005_05,P046_01,61,,
S3308,P005_06,P049_05,60,,
S3309,P005_07,P030_01,40,P003_02,36
S3310,P006_01,P004_04,96,,
S3311,P006_02,P027_03,52,,
S3312,P006_03,P012_01,83,,
S3313,P006_04,P002_05,89,,
S3314,P006_05,P029_01,64,,
S3315,P006_06,P007_04,48,,
S3316,P006_07,P041_08,56,,
S3317,P006_08,P015_04,81,,
S3318,P007_01,P015_03,77,,
S3319,P007_02,P022_07,97,,
S3320,P007_03,P002_05,42,P047_04,11
S3321,P007_04,P018_03,78,,
S3322,P007_05,P033_06,42,P007_03,18
S3323,P008_01,P029_04,50,,
S3324,P008_02,P024_01,91,,
S3325,P008_03,P037_01,82,,
S3326,P008_04,P001_04,98,,
S3327,P008_05,P029_02,54,,
S3328,P008_06,P020_02,40,P047_08,20
S3329,P009_01,P041_06,40,P008_03,29
S3330,P009_02,P017_05,63,,
S3331,P009_03,P048_01,60,,
S3332,P009_04,P024_02,87,,
S3333,P009_05,P021_05,41,P048_06,23
S3334,P009_06,P027_07,60,,
S3335,P009_07,P010_06,67,,
S3336,P010_01,P011_06,72,,
S3337,P010_02,P009_04,52,,
S3338,P010_03,P035_04,82,,
S3339,P010_04,P029_07,62,,
S3340,P010_05,P005_06,100,,
S3341,P010_06,P037_04,53,,
S3342,P010_07,P041_02,64,,
S3343,P010_08,P043_05,82,,
S3344,P011_01,P041_04,63,,
S3345,P011_02,P032_01,75,,
S3346,P011_03,P004_07,52,,
S3347,P011_04,P046_06,40,P037_01,19
S3348,P011_05,P003_04,95,,
S3349,P011_06,P021_02,98,,
S3350,P011_07,P036_03,49,,
S3351,P012_01,P045_03,98,,
S3352,P012_02,P047_02,57,,
S3353,P012_03,P040_03,85,,
S3354,P012_04,P020_01,40,P038_02,26
S3355,P012_05,P039_01,49,,
S3356,P012_06,P026_02,66,,
S3357,P012_07,P012_07,54,,
S3358,P013_01,P013_03,91,,
S3359,P013_02,P013_01,94,,
S3360,P013_03,P027_08,79,,
S3361,P013_04,P005_04,52,,
S3362,P013_05,P018_01,98,,
S3363,P013_06,P005_04,82,,
S3364,P013_07,P033_08,55,,
S3365,P014_01,P023_01,94,,
S3366,P014_02,P005_04,60,,
S3367,P014_03,P042_05,65,,
S3368,P014_04,P035_05,79,,
S3369,P014_05,P028_03,96,,
S3370,P014_06,P010_07,44,,
S3371,P015_01,P005_06,43,P048_04,28
S3372,P015_02,P022_02,67,,
S3373,P015_03,P011_06,65,,
S3374,P015_04,P046_07,76,,
S3375,P015_05,P029_06,91,,
S3376,P015_06,P047_07,99,,
S3377,P016_01,P027_02,69,,
S3378,P016_02,P027_04,57,,
S3379,P016_03,P027_04,63,,
S3380,P016_04,P014_04,45,,
S3381,P016_05,P029_05,50,,
S3382,P016_06,P019_01,62,,
S3383,P017_01,P013_02,51,,
S3384,P017_02,P006_04,63,,
S3385,P017_03,P036_01,88,,
S3386,P017_04,P026_04,43,,
S3387,P017_05,P027_06,85,,
S3388,P017_06,P010_06,54,,
S3389,P018_01,P027_03,76,,
S3390,P018_02,P009_03,57,,
S3391,P018_03,P012_07,84,,
S3392,P018_04,P044_08,51,,
S3393,P018_05,P018_01,61,,
S3394,P018_06,P005_01,86,,
S3395,P018_07,P043_03,48,,
S3396,P018_08,P024_02,66,,
S3397,P019_01,P034_03,91,,
S3398,P019_02,P020_02,44,,
S3399,P019_03,P005_03,76,,
S3400,P019_04,P044_06,100,,
S3401,P019_05,P040_04,74,,
S3402,P020_01,P009_04,67,,
S3403,P020_02,P036_05,64,,
S3404,P020_03,P039_06,41,P005_05,39
S3405,P020_04,P009_01,79,,
S3406,P020_05,P004_05,44,,
S3407,P021_01,P023_04,62,,
S3408,P021_02,P048_06,87,,
S3409,P021_03,P040_01,98,,
S3410,P021_04,P004_04,92,,
S3411,P021_05,P034_02,50,,
S3412,P021_06,P024_06,47,,
S3413,P022_01,P017_04,62,,
S3414,P022_02,P038_08,66,,
S3415,P022_03,P009_02,75,,
S3416,P022_04,P030_02,86,,
S3417,P022_05,P035_02,54,,
S3418,P022_06,P017_02,53,,
S3419,P022_07,P027_01,89,,
S3420,P022_08,P043_08,79,,
S3421,P023_01,P013_01,94,,
S3422,P023_02,P027_07,44,,
S3423,P023_03,P036_01,68,,
S3424,P023_04,P019_03,96,,
S3425,P023_05,P023_06,63,,
S3426,P023_06,P042_01,87,,
S3427,P024_01,P046_02,78,,
S3428,P024_02,P015_01,83,,
S3429,P024_03,P033_06,65,,
S3430,P024_04,P040_03,49,,
S3431,P024_05,P026_01,93,,
S3432,P024_06,P004_06,45,,
S3433,P024_07,P032_02,75,,
S3434,P025_01,P044_08,52,,
S3435,P025_02,P031_06,69,,
S3436,P025_03,P045_02,62,,
S3437,P025_04,P005_03,42,P007_01,12
S3438,P025_05,P049_05,62,,
S3439,P025_06,P015_06,74,,
S3440,P025_07,P018_01,76,,
S3441,P026_01,P027_03,56,,
S3442,P026_02,P045_02,94,,
S3443,P026_03,P038_01,70,,
S3444,P026_04,P002_03,59,,
S3445,P026_05,P020_03,47,,
S3446,P027_01,P043_03,98,,
S3447,P027_02,P046_07,50,,
S3448,P027_03,P025_06,56,,
S3449,P027_04,P012_02,82,,
S3450,P027_05,P034_05,43,,
S3451,P027_06,P035_06,55,,
S3452,P027_07,P013_07,61,,
S3453,P027_08,P048_04,81,,
S3454,P028_01,P013_01,72,,
S3455,P028_02,P014_06,45,,
S3456,P028_03,P041_05,70,,
S3457,P028_04,P029_06,83,,
S3458,P028_05,P049_07,40,P006_08,13
S3459,P028_06,P001_04,60,,
S3460,P028_07,P010_06,71,,
S3461,P029_01,P048_01,85,,
S3462,P029_02,P029_02,81,,
S3463,P029_03,P042_03,88,,
S3464,P029_04,P028_07,91,,
S3465,P029_05,P049_07,61,,
S3466,P029_06,P026_05,70,,
S3467,P029_07,P043_04,41,P043_06,32
S3468,P029_08,P026_05,61,,
S3469,P030_01,P013_06,54,,
S3470,P030_02,P039_02,96,,
S3471,P030_03,P047_05,93,,
S3472,P030_04,P010_01,92,,
S3473,P030_05,P032_05,57,,
S3474,P031_01,P046_04,86,,
S3475,P031_02,P022_04,72,,
S3476,P031_03,P043_06,47,,
S3477,P031_04,P047_06,94,,
S3478,P031_05,P038_03,90,,
S3479,P031_06,P040_04,77,,
S3480,P032_01,P049_05,80,,
S3481,P032_02,P027_04,99,,
S3482,P032_03,P014_06,48,,
S3483,P032_04,P019_03,61,,
S3484,P032_05,P024_01,78,,
S3485,P032_06,P028_06,99,,
S3486,P032_07,P001_04,95,,
S3487,P033_01,P035_03,85,,
S3488,P033_02,P021_06,85,,
S3489,P033_03,P007_02,90,,
S3490,P033_04,P026_05,87,,
S3491,P033_05,P043_04,69,,
S3492,P033_06,P034_01,84,,
S3493,P033_07,P012_05,48,,
S3494,P033_08,P012_06,100,,
S3495,P034_01,P026_02,51,,
S3496,P034_02,P043_05,80,,
S3497,P034_03,P018_07,76,,
S3498,P034_04,P015_03,73,,
S3499,P034_05,P005_04,41,P047_04,35
S3500,P034_06,P005_03,71,,
S3501,P035_01,P012_05,64,,
S3502,P035_02,P032_03,91,,
S3503,P035_03,P002_02,83,,
S3504,P035_04,P049_01,67,,
S3505,P035_05,P012_07,40,P041_03,23
S3506,P035_06,P011_05,78,,
S3507,P036_01,P048_02,92,,
S3508,P036_02,P001_02,86,,
S3509,P036_03,P006_02,93,,
S3510,P036_04,P009_03,90,,
S3511,P036_05,P036_08,69,,
S3512,P036_06,P031_04,92,,
S3513,P036_07,P035_03,40,P039_01,33
S3514,P036_08,P027_02,60,,
S3515,P037_01,P037_01,66,,
S3516,P037_02,P018_08,41,P007_03,11
S3517,P037_03,P015_03,88,,
S3518,P037_04,P037_02,99,,
S3519,P037_05,P028_04,48,,
S3520,P038_01,P016_02,40,P007_02,29
S3521,P038_02,P046_05,66,,
S3522,P038_03,P022_05,98,,
S3523,P038_04,P029_08,54,,
S3524,P038_05,P042_06,91,,
S3525,P038_06,P035_04,99,,
S3526,P038_07,P040_01,81,,
S3527,P038_08,P033_04,88,,
S3528,P039_01,P012_01,53,,
S3529,P039_02,P032_06,62,,
S3530,P039_03,P020_02,57,,
S3531,P039_04,P021_03,70,,
S3532,P039_05,P039_04,95,,
S3533,P039_06,P005_06,99,,
S3534,P040_01,P021_01,58,,
S3535,P040_02,P008_03,44,,
S3536,P040_03,P008_06,71,,
S3537,P040_04,P033_07,100,,
S3538,P040_05,P045_01,100,,
S3539,P040_06,P009_02,56,,
S3540,P041_01,P046_02,67,,
S3541,P041_02,P016_06,56,,
S3542,P041_03,P002_01,45,,
S3543,P041_04,P034_02,95,,
S3544,P041_05,P010_02,62,,
S3545,P041_06,P029_07,81,,
S3546,P041_07,P049_03,75,,
S3547,P041_08,P029_08,52,,
S3548,P042_01,P042_05,99,,
S3549,P042_02,P036_05,84,,
S3550,P042_03,P030_05,94,,
S3551,P042_04,P018_04,96,,
S3552,P042_05,P024_07,52,,
S3553,P042_06,P036_08,44,,
S3554,P043_01,P017_06,96,,
S3555,P043_02,P036_02,70,,
S3556,P043_03,P038_05,88,,
S3557,P043_04,P035_05,91,,
S3558,P043_05,P027_05,69,,
S3559,P043_06,P003_04,43,P005_06,26
S3560,P043_07,P009_05,54,,
S3561,P043_08,P028_01,78,,
S3562,P044_01,P003_01,98,,
S3563,P044_02,P044_02,64,,
S3564,P044_03,P019_05,45,,
S3565,P044_04,P013_02,93,,
S3566,P044_05,P004_06,72,,
S3567,P044_06,P018_03,99,,
S3568,P044_07,P039_04,64,,
S3569,P044_08,P027_05,54,,
S3570,P045_01,P021_06,100,,
S3571,P045_02,P042_02,64,,
S3572,P045_03,P013_03,99,,
S3573,P045_04,P011_01,75,,
S3574,P045_05,P013_05,54,,
S3575,P046_01,P023_04,77,,
S3576,P046_02,P009_01,59,,
S3577,P046_03,P024_01,96,,
S3578,P046_04,P013_07,97,,
S3579,P046_05,P018_05,88,,
S3580,P046_06,P015_06,57,,
S3581,P046_07,P047_03,56,,
S3582,P047_01,P034_05,88,,
S3583,P047_02,P014_03,91,,
S3584,P047_03,P040_02,67,,
S3585,P047_04,P010_08,95,,
S3586,P047_05,P048_07,51,,
S3587,P047_06,P041_07,80,,
S3588,P047_07,P009_06,64,,
S3589,P047_08,P030_03,59,,
S3590,P048_01,P044_06,57,,
S3591,P048_02,P013_04,52,,
S3592,P048_03,P009_07,81,,
S3593,P048_04,P016_04,63,,
S3594,P048_05,P025_06,66,,
S3595,P048_06,P020_02,56,,
S3596,P048_07,P013_01,63,,
S3597,P049_01,P031_04,77,,
S3598,P049_02,P029_02,76,,
S3599,P049_03,P036_06,79,,
S3600,P049_04,P041_07,89,,
S3601,P049_05,P012_03,50,,
S3602,P050_01,P033_04,69,,
S3603,P050_02,P023_04,82,,
S3604,P050_03,P037_05,43,,
S3605,P050_04,P033_02,89,,
S3606,P050_05,P007_02,42,P038_07,12
S3607,P050_06,P047_01,61,,
S3608,P050_07,P029_07,45,,
S3609,P001_01,P018_04,51,,
S3610,P001_02,P017_05,41,P038_03,19
S3611,P001_03,P030_04,81,,
S3612,P001_04,P009_03,58,,
S3613,P001_05,P042_04,85,,
S3614,P002_01,P018_04,72,,
S3615,P002_02,P040_06,74,,
S3616,P002_03,P032_06,56,,
S3617,P002_04,P001_01,58,,
S3618,P002_05,P004_07,60,,
S3619,P003_01,P035_03,66,,
S3620,P003_02,P040_01,77,,
S3621,P003_03,P041_03,63,,
S3622,P003_04,P025_07,98,,
S3623,P003_05,P005_06,49,,
S3624,P004_01,P015_06,51,,
S3625,P004_02,P020_04,53,,
S3626,P004_03,P029_02,97,,
S3627,P004_04,P047_08,66,,
S3628,P004_05,P024_03,98,,
S3629,P004_06,P007_02,59,,
S3630,P004_07,P012_03,51,,
S3631,P005_01,P042_03,52,,
S3632,P005_02,P042_03,42,P001_04,30
S3633,P005_03,P024_04,60,,
S3634,P005_04,P029_05,88,,
S3635,P005_05,P037_05,96,,
S3636,P005_06,P013_07,61,,
S3637,P005_07,P006_01,66,,
S3638,P006_01,P044_04,82,,
S3639,P006_02,P017_02,45,,
S3640,P006_03,P038_01,53,,
S3641,P006_04,P033_04,68,,
S3642,P006_05,P046_07,49,,
S3643,P006_06,P009_03,81,,
S3644,P006_07,P048_02,57,,
S3645,P006_08,P020_04,43,,
S3646,P007_01,P021_05,97,,
S3647,P007_02,P022_03,86,,
S3648,P007_03,P026_01,44,,
S3649,P007_04,P049_04,93,,
S3650,P007_05,P034_02,41,P006_05,34
S3651,P008_01,P002_04,42,P040_01,19
S3652,P008_02,P021_06,100,,
S3653,P008_03,P048_04,51,,
S3654,P008_04,P017_02,72,,
S3655,P008_05,P006_07,88,,
S3656,P008_06,P038_02,84,,
S3657,P009_01,P023_05,88,,
S3658,P009_02,P026_01,60,,
S3659,P009_03,P028_04,84,,
S3660,P009_04,P023_06,96,,
S3661,P009_05,P028_04,77,,
S3662,P009_06,P037_01,76,,
S3663,P009_07,P046_05,53,,
S3664,P010_01,P039_01,83,,
S3665,P010_02,P048_05,89,,
S3666,P010_03,P049_02,45,,
S3667,P010_04,P025_06,92,,
S3668,P010_05,P044_04,46,,
S3669,P010_06,P009_06,95,,
S3670,P010_07,P019_05,48,,
S3671,P010_08,P022_07,57,,
S3672,P011_01,P003_01,89,,
S3673,P011_02,P027_06,47,,
S3674,P011_03,P001_04,95,,
S3675,P011_04,P002_02,41,P040_05,15
S3676,P011_05,P031_06,79,,
S3677,P011_06,P013_02,93,,
S3678,P011_07,P033_02,55,,
S3679,P012_01,P046_03,82,,
S3680,P012_02,P028_01,59,,
S3681,P012_03,P048_03,50,,
S3682,P012_04,P008_01,50,,
S3683,P012_05,P012_01,58,,
S3684,P012_06,P009_01,50,,
S3685,P012_07,P006_03,65,,
S3686,P013_01,P009_02,65,,
S3687,P013_02,P040_02,40,P006_03,29
S3688,P013_03,P021_05,44,,
S3689,P013_04,P049_05,57,,
S3690,P013_05,P009_04,77,,
S3691,P013_06,P044_05,75,,
S3692,P013_07,P048_02,62,,
S3693,P014_01,P002_04,95,,
S3694,P014_02,P025_05,72,,
S3695,P014_03,P046_04,45,,
S3696,P014_04,P039_05,63,,
S3697,P014_05,P041_08,50,,
S3698,P014_06,P039_05,46,,
S3699,P015_01,P033_03,95,,
S3700,P015_02,P011_01,96,,
S3701,P015_03,P018_05,76,,
S3702,P015_04,P019_05,83,,
S3703,P015_05,P009_04,99,,
S3704,P015_06,P033_06,96,,
S3705,P016_01,P009_04,43,,
S3706,P016_02,P014_04,97,,
S3707,P016_03,P019_03,99,,
S3708,P016_04,P039_05,61,,
S3709,P016_05,P035_05,77,,
S3710,P016_06,P015_06,91,,
S3711,P017_01,P041_03,79,,
S3712,P017_02,P046_05,99,,
S3713,P017_03,P034_01,55,,
S3714,P017_04,P038_07,54,,
S3715,P017_05,P033_08,63,,
S3716,P017_06,P013_03,43,,
S3717,P018_01,P014_03,47,,
S3718,P018_02,P041_07,69,,
S3719,P018_03,P038_05,58,,
S3720,P018_04,P044_01,99,,
S3721,P018_05,P029_01,51,,
S3722,P018_06,P049_08,74,,
S3723,P018_07,P023_03,54,,
S3724,P018_08,P018_04,79,,
S3725,P019_01,P011_05,50,,
S3726,P019_02,P014_01,88,,
S3727,P019_03,P003_03,42,P008_02,28
S3728,P019_04,P030_01,47,,
S3729,P019_05,P038_05,81,,
S3730,P020_01,P021_02,99,,
S3731,P020_02,P016_05,94,,
S3732,P020_03,P043_04,94,,
S3733,P020_04,P008_03,68,,
S3734,P020_05,P004_05,91,,
S3735,P021_01,P039_03,51,,
S3736,P021_02,P042_06,73,,
S3737,P021_03,P027_05,100,,
S3738,P021_04,P047_07,100,,
S3739,P021_05,P028_07,90,,
S3740,P021_06,P018_01,69,,
S3741,P022_01,P011_04,83,,
S3742,P022_02,P043_02,65,,
S3743,P022_03,P038_01,100,,
S3744,P022_04,P033_02,95,,
S3745,P022_05,P007_03,46,,
S3746,P022_06,P007_04,76,,
S3747,P022_07,P020_04,94,,
S3748,P022_08,P038_02,40,P003_05,10
S3749,P023_01,P042_01,54,,
S3750,P023_02,P035_03,42,P048_07,32
S3751,P023_03,P040_03,51,,
S3752,P023_04,P031_06,64,,
S3753,P023_05,P003_03,99,,
S3754,P023_06,P049_07,60,,
S3755,P024_01,P001_05,56,,
S3756,P024_02,P012_01,89,,
S3757,P024_03,P036_04,94,,
S3758,P024_04,P036_05,45,,
S3759,P024_05,P014_05,57,,
S3760,P024_06,P006_07,97,,
S3761,P024_07,P020_01,54,,
S3762,P025_01,P046_03,85,,
S3763,P025_02,P014_06,78,,
S3764,P025_03,P017_02,55,,
S3765,P025_04,P016_03,95,,
S3766,P025_05,P028_05,86,,
S3767,P025_06,P009_06,56,,
S3768,P025_07,P022_01,63,,
S3769,P026_01,P010_02,95,,
S3770,P026_02,P004_02,79,,
S3771,P026_03,P032_07,88,,
S3772,P026_04,P010_08,89,,
S3773,P026_05,P031_02,54,,
S3774,P027_01,P033_05,81,,
S3775,P027_02,P036_05,87,,
S3776,P027_03,P017_01,94,,
S3777,P027_04,P005_06,95,,
S3778,P027_05,P022_07,64,,
S3779,P027_06,P006_01,47,,
S3780,P027_07,P001_02,66,,
S3781,P027_08,P044_05,66,,
S3782,P028_01,P028_02,60,,
S3783,P028_02,P007_02,72,,
S3784,P028_03,P044_07,100,,
S3785,P028_04,P043_03,53,,
S3786,P028_05,P001_05,50,,
S3787,P028_06,P043_04,82,,
S3788,P028_07,P043_03,59,,
S3789,P029_01,P019_01,80,,
S3790,P029_02,P029_07,83,,
S3791,P029_03,P009_03,95,,
S3792,P029_04,P021_05,44,,
S3793,P029_05,P047_02,98,,
S3794,P029_06,P016_04,44,,
S3795,P029_07,P044_05,77,,
S3796,P029_08,P013_06,65,,
S3797,P030_01,P007_05,67,,
S3798,P030_02,P014_02,48,,
S3799,P030_03,P023_01,53,,
S3800,P030_04,P047_08,78,,
S3801,P030_05,P021_02,92,,
S3802,P031_01,P024_02,88,,
S3803,P031_02,P033_08,63,,
S3804,P031_03,P027_07,71,,
S3805,P031_04,P019_03,97,,
S3806,P031_05,P047_04,56,,
S3807,P031_06,P025_04,41,P006_02,20
S3808,P032_01,P005_06,80,,
S3809,P032_02,P021_02,93,,
S3810,P032_03,P023_04,64,,
S3811,P032_04,P037_05,87,,
S3812,P032_05,P023_04,55,,
S3813,P032_06,P016_06,99,,
S3814,P032_07,P019_01,66,,
S3815,P033_01,P022_01,79,,
S3816,P033_02,P043_02,61,,
S3817,P033_03,P007_03,42,P044_07,28
S3818,P033_04,P019_03,41,P037_01,23
S3819,P033_05,P019_05,71,,
S3820,P033_06,P027_04,70,,
S3821,P033_07,P017_06,75,,
S3822,P033_08,P015_04,73,,
S3823,P034_01,P001_01,69,,
S3824,P034_02,P022_03,81,,
S3825,P034_03,P044_03,54,,
S3826,P034_04,P049_03,100,,
S3827,P034_05,P048_07,93,,
S3828,P034_06,P032_07,69,,
S3829,P035_01,P010_07,66,,
S3830,P035_02,P010_02,90,,
S3831,P035_03,P024_05,53,,
S3832,P035_04,P027_03,73,,
S3833,P035_05,P043_05,65,,
S3834,P035_06,P027_03,98,,
S3835,P036_01,P034_06,94,,
S3836,P036_02,P023_06,84,,
S3837,P036_03,P006_06,57,,
S3838,P036_04,P022_02,46,,
S3839,P036_05,P032_05,94,,
S3840,P036_06,P034_06,67,,
S3841,P036_07,P046_06,42,P047_02,14
S3842,P036_08,P038_03,54,,
S3843,P037_01,P041_04,90,,
S3844,P037_02,P011_05,97,,
S3845,P037_03,P043_08,76,,
S3846,P037_04,P017_01,97,,
S3847,P037_05,P041_07,72,,
S3848,P038_01,P010_05,72,,
S3849,P038_02,P006_01,93,,
S3850,P038_03,P022_01,81,,
S3851,P038_04,P001_05,56,,
S3852,P038_05,P009_05,43,,
S3853,P038_06,P019_01,96,,
S3854,P038_07,P028_03,41,P006_01,10
S3855,P038_08,P010_07,100,,
S3856,P039_01,P011_02,81,,
S3857,P039_02,P008_06,61,,
S3858,P039_03,P014_01,44,,
S3859,P039_04,P006_02,49,,
S3860,P039_05,P046_07,96,,
S3861,P039_06,P006_06,69,,
S3862,P040_01,P033_03,62,,
S3863,P040_02,P017_01,92,,
S3864,P040_03,P046_01,59,,
S3865,P040_04,P035_03,68,,
S3866,P040_05,P048_04,85,,
S3867,P040_06,P032_07,62,,
S3868,P041_01,P044_08,98,,
S3869,P041_02,P009_03,58,,
S3870,P041_03,P004_04,100,,
S3871,P041_04,P015_02,85,,
S3872,P041_05,P032_03,84,,
S3873,P041_06,P021_03,89,,
S3874,P041_07,P031_02,52,,
S3875,P041_08,P019_01,54,,
S3876,P042_01,P041_04,46,,
S3877,P042_02,P047_08,59,,
S3878,P042_03,P008_04,58,,
S3879,P042_04,P047_02,91,,
S3880,P042_05,P013_05,82,,
S3881,P042_06,P016_05,81,,
S3882,P043_01,P012_04,89,,
S3883,P043_02,P014_05,82,,
S3884,P043_03,P040_05,77,,
S3885,P043_04,P034_04,55,,
S3886,P043_05,P045_02,81,,
S3887,P043_06,P022_04,56,,
S3888,P043_07,P009_03,68,,
S3889,P043_08,P019_04,95,,
S3890,P044_01,P009_07,70,,
S3891,P044_02,P006_02,91,,
S3892,P044_03,P027_01,42,P046_07,36
S3893,P044_04,P001_01,72,,
S3894,P044_05,P018_02,52,,
S3895,P044_06,P016_03,91,,
S3896,P044_07,P027_05,76,,
S3897,P044_08,P023_01,71,,
S3898,P045_01,P025_01,82,,
S3899,P045_02,P020_01,78,,
S3900,P045_03,P010_06,80,,
S3901,P045_04,P049_04,99,,
S3902,P045_05,P046_01,50,,
S3903,P046_01,P011_02,46,,
S3904,P046_02,P006_04,73,,
S3905,P046_03,P009_01,55,,
S3906,P046_04,P010_01,69,,
S3907,P046_05,P034_01,49,,
S3908,P046_06,P011_06,52,,
S3909,P046_07,P028_01,80,,
S3910,P047_01,P030_05,88,,
S3911,P047_02,P003_03,44,,
S3912,P047_03,P049_05,81,,
S3913,P047_04,P025_01,54,,
S3914,P047_05,P003_05,89,,
S3915,P047_06,P009_02,54,,
S3916,P047_07,P002_03,56,,
S3917,P047_08,P013_05,85,,
S3918,P048_01,P028_05,85,,
S3919,P048_02,P032_02,64,,
S3920,P048_03,P041_07,66,,
S3921,P048_04,P011_06,57,,
S3922,P048_05,P004_02,81,,
S3923,P048_06,P036_02,43,,
S3924,P048_07,P006_02,42,P040_05,19
S3925,P049_01,P023_02,73,,
S3926,P049_02,P021_06,78,,
S3927,P049_03,P018_07,97,,
S3928,P049_04,P008_01,49,,
S3929,P049_05,P014_02,47,,
S3930,P050_01,P013_07,71,,
S3931,P050_02,P016_06,60,,
S3932,P050_03,P042_03,75,,
S3933,P050_04,P023_03,72,,
S3934,P050_05,P013_05,47,,
S3935,P050_06,P030_03,50,,
S3936,P050_07,P027_08,68,,
S3937,P001_01,P049_02,40,P044_04,37
S3938,P001_02,P027_07,73,,
S3939,P001_03,P027_07,70,,
S3940,P001_04,P025_03,40,P001_05,29
S3941,P001_05,P006_07,50,,
S3942,P002_01,P026_04,63,,
S3943,P002_02,P040_04,77,,
S3944,P002_03,P013_05,86,,
S3945,P002_04,P007_01,64,,
S3946,P002_05,P001_03,86,,
S3947,P003_01,P032_04,47,,
S3948,P003_02,P004_05,89,,
S3949,P003_03,P007_03,43,P044_03,20
S3950,P003_04,P048_07,87,,
S3951,P003_05,P030_03,75,,
S3952,P004_01,P011_07,84,,
S3953,P004_02,P034_05,84,,
S3954,P004_03,P017_04,93,,
S3955,P004_04,P029_02,98,,
S3956,P004_05,P042_02,56,,
S3957,P004_06,P008_02,80,,
S3958,P004_07,P027_01,89,,
S3959,P005_01,P009_07,96,,
S3960,P005_02,P012_05,40,P047_04,24
S3961,P005_03,P047_03,98,,
S3962,P005_04,P033_03,84,,
S3963,P005_05,P028_05,67,,
S3964,P005_06,P005_03,71,,
S3965,P005_07,P005_07,98,,
S3966,P006_01,P029_04,82,,
S3967,P006_02,P037_05,99,,
S3968,P006_03,P041_04,96,,
